year,ent,gap,explained,unexplained
2020,6,0.10688376512358477,-0.08452209331108886,0.19140585843467361
2020,7,-0.0932692381840523,-0.20601644949792186,0.11274721131386956
2020,8,0.06564248700073705,-0.08355687752741794,0.149199364528155
2020,9,0.06353823156614169,-0.07903889166917226,0.14257712323531396
2020,10,0.04790176431592119,-0.09312535888560547,0.14102712320152666
2020,11,0.10421952484076069,-0.08574211074302251,0.1899616355837832
2020,12,0.14167078319943993,-0.018045349692296004,0.15971613289173595
2020,13,0.09634667330574942,-0.14538900133943464,0.24173567464518406
2020,14,0.16548764555589823,-0.0458182331247016,0.21130587868059983
2020,15,0.06203278953150981,-0.07863850834161538,0.1406712978731252
2020,16,0.09515883179528117,-0.0959132122594378,0.19107204405471898
2020,17,0.08548676196777194,-0.04509509503754364,0.13058185700531558
2020,18,0.08902278455671642,-0.10865652006277106,0.19767930461948746
2020,19,0.12729602696971476,-0.05468963310191326,0.18198566007162803
2020,20,0.05445869297231898,-0.1603244002699282,0.21478309324224718
2020,21,0.12122713243997563,-0.08321766633013818,0.2044447987701138
2020,22,0.04793471687818851,-0.09183016051375621,0.1397648773919447
2020,23,0.053161703805355565,-0.08066439400640558,0.13382609781176114
2020,24,0.03804048916743774,-0.1457983855349804,0.18383887470241814
2020,25,0.07785100622180785,-0.09005764140914743,0.16790864763095528
2020,26,0.04963245635854907,-0.10585128342932262,0.1554837397878717
2020,27,-0.025865571728336256,-0.16464452010600086,0.1387789483776646
2020,28,0.10069739946876322,-0.04790916045087366,0.14860655991963687
2020,29,0.08634660210113054,-0.09744984009976318,0.18379644220089372
2020,30,0.04578411620550682,-0.11315434891008593,0.15893846511559273
2020,31,0.13141810325332415,-0.10016876819152198,0.23158687144484613
2020,32,0.027537162638117785,-0.14043405991503374,0.16797122255315153
2023,1,0.026876797397687113,-0.1055955032263917,0.13247230062407883
2023,2,0.055967620756766756,-0.05797585877041691,0.11394347952718367
2023,3,0.08764857961655181,-0.0608126491387498,0.1484612287553016
2023,4,0.02257483866709631,-0.12256453842188135,0.14513937708897767
2023,5,0.05387017600532573,-0.08507192054456496,0.1389420965498907
2023,6,0.09832553018962109,-0.07274357890058937,0.17106910909021045
2023,7,-0.05432854843582646,-0.1957753077015659,0.14144675926573944
2023,8,0.06932200097816565,-0.07826088627650817,0.14758288725467383
2023,9,0.07900918037942084,-0.06621922924351953,0.14522840962294037
2023,10,0.04163499888955435,-0.10511029573141907,0.1467452946209734
2023,11,0.07900116112619848,-0.0904689514937276,0.1694701126199261
2023,12,0.14290729885905584,-0.054869998498045476,0.1977772973571013
2023,13,0.09110078331717997,-0.1269742824557645,0.21807506577294447
2023,14,0.11963164423280048,-0.04980393194210777,0.16943557617490826
2023,15,0.0666097243075976,-0.07084953690721037,0.13745926121480795
2023,16,0.10452220685405678,-0.06803309500383585,0.17255530185789264
2023,17,0.09670941115170795,-0.0014673038147437313,0.09817671496645168
2023,18,0.06165724600628142,-0.10622268248182448,0.1678799284881059
2023,19,0.05577410098294866,-0.089386455218031,0.14516055620097967
2023,20,0.059143369406784,-0.12139156468703603,0.18053493409382004
2023,21,0.045923458327148836,-0.13670976284144326,0.1826332211685921
2023,22,0.06868500757447649,-0.04748166013574517,0.11616666771022166
2023,23,0.12161322426405352,-0.061426058143153314,0.18303928240720685
2023,24,0.0022218629763850473,-0.14336374317012174,0.14558560614650679
2023,25,0.08356512881806744,-0.09636883728781533,0.17993396610588275
2023,26,0.06368767893724492,-0.09251983313272395,0.15620751206996886
2023,27,0.0029979116452363286,-0.11826250979161042,0.12126042143684675
2023,28,0.07900038274199783,-0.07885659188301028,0.1578569746250081
2023,29,0.13370547650824172,-0.0865233458701342,0.22022882237837593
2023,30,0.0691758978164172,-0.0845193586528983,0.15369525646931548
2023,31,0.12803583599780843,-0.0763801313024331,0.20441596730024153
2023,32,0.02500169159770138,-0.118893075386129,0.14389476698383039
2024,1,0.03229790455412118,-0.10314877875294964,0.13544668330707083
2024,2,0.07692998079644031,-0.057981049530754294,0.1349110303271946
2024,3,0.0630709267534364,-0.1203507647958631,0.1834216915492995
2024,4,0.018810964865266122,-0.12585870321160567,0.1446696680768718
2024,5,0.07382879009576016,-0.07074818903886623,0.1445769791346264
2024,6,0.10183108838151966,-0.04836505782100509,0.15019614620252475
2024,7,-0.03441188377039328,-0.16099183721320406,0.12657995344281078
2024,8,0.07299459106572215,-0.07563060975081633,0.14862520081653846
2024,9,0.06862283702940442,-0.0772404045073353,0.1458632415367397
2024,10,0.06818424817453828,-0.10654520282576233,0.1747294510003006
2024,11,0.10853447849506193,-0.09123206306998402,0.19976654156504595
2024,12,0.15056547574369628,-0.033215137688161776,0.18378061343185806
2024,13,0.07035026820326706,-0.1441919679474629,0.21454223615072995
2024,14,0.14439762683606272,-0.05310296956088856,0.19750059639695128
2024,15,0.049206570411564954,-0.07510445739961602,0.12431102781118097
2024,16,0.1055686369996387,-0.06673566780392948,0.17230430480356818
2024,17,0.14171431391935485,-0.0032390831464330534,0.14495339706578791
2024,18,0.08277566260002,-0.09242512807750004,0.17520079067752004
2024,19,0.06978166311956002,-0.08281386851465024,0.15259553163421025
2024,20,0.062092069909684966,-0.12045755024742782,0.1825496201571128
2024,21,0.06067835046472059,-0.1089736507687117,0.16965200123343227
2024,22,0.10183146330300819,-0.03231655427312278,0.13414801757613096
2024,23,0.07876417634670752,-0.07366610612732705,0.15243028247403456
2024,24,0.07431774503513466,-0.08007076999355724,0.1543885150286919
2024,25,0.08244877837229492,-0.08738769486936954,0.16983647324166445
2024,26,0.050581064828157274,-0.09755940935901546,0.14814047418717274
2024,27,0.008008104552534867,-0.13118060446250548,0.13918870901504035
2024,28,0.07717895344342374,-0.07192709531986273,0.14910604876328648
2024,29,0.09197889426427341,-0.0948205694098729,0.18679946367414632
2024,30,0.0879653957899258,-0.0892988907854933,0.1772642865754191
2024,31,0.115554088304755,-0.0600868871845385,0.1756409754892935
2024,32,0.003409183706239105,-0.11449870537587896,0.11790788908211806
