ent,year,salario_promedio,lnw_promedio,educacion_promedio,formalidad,N
24,2023,235.44923195527642,5.207711879860354,10.648936170212766,1.0,3102
24,2024,260.39018969632644,5.326104659695219,10.96223205171827,1.0,2939
25,2007,147.98063170249893,4.678587670284842,10.17041071023372,1.0,4407
25,2008,156.0016615746502,4.742708390581564,10.192225645887651,1.0,4219
25,2009,146.8419816732335,4.726485401940468,10.270630202140309,1.0,4205
25,2010,150.5091518856369,4.755609758719979,10.291948658109686,1.0,4285
25,2011,155.56024056319274,4.778949955751985,10.35289801907557,1.0,4089
25,2012,163.8316266102823,4.7995634134899126,10.34703307392996,1.0,4112
25,2013,175.5155180973512,4.847292517561186,10.522678762006404,1.0,3748
25,2014,175.514032295542,4.844885797193373,10.726293103448276,1.0,3712
25,2015,178.67468711712542,4.886759880920387,10.960122699386503,1.0,3912
25,2016,176.38891170725387,4.92081518790007,10.773235213954756,1.0,3669
25,2017,186.07961449975633,4.9866961339993034,10.91147807255008,1.0,3694
25,2018,190.26564094595372,5.017751252857506,10.848352845085762,1.0,3673
25,2019,199.95250348768096,5.082085720074435,11.314971751412429,1.0,3540
25,2020,224.65946731446587,5.168415408952059,11.334319526627219,1.0,3718
25,2023,285.0721318019591,5.415513505782927,11.611096639749935,1.0,3839
25,2024,315.99282250393867,5.508035842639721,11.637362637362637,1.0,3640
26,2007,140.04863932821266,4.670849154120892,10.158251695553881,1.0,3981
26,2008,150.30062358608913,4.720587652821961,10.044331210191082,1.0,3925
26,2009,147.69373801962408,4.722604978021782,10.0488346281909,1.0,3604
26,2010,149.50206594833904,4.725981474699605,10.178204434829638,1.0,3698
26,2011,139.4833163955408,4.686287676648872,10.300082895827577,1.0,3619
26,2012,150.81090551060421,4.759313139338477,10.207705192629815,1.0,3582
26,2013,164.40421264690502,4.828814290966486,10.474674384949349,1.0,3455
26,2014,180.04105726445005,4.8952643692075295,10.663425793537318,1.0,3497
26,2015,179.74630061899578,4.907132416000705,10.954043569083856,1.0,3351
26,2016,184.15675703927238,4.933756225495216,10.778219639033344,1.0,3269
26,2017,195.3623215360974,4.978435496956033,10.788719227173575,1.0,3209
26,2018,196.05943909232167,5.030932253112164,10.871879106438897,1.0,3044
26,2019,206.99377497528445,5.087642934094837,11.102756892230577,1.0,3192
26,2020,218.1981817134226,5.149782938982917,11.231052470082847,1.0,3259
26,2023,255.38103603940465,5.312523731817597,11.39805547612239,1.0,3497
26,2024,274.61918924357417,5.435831684925634,11.424411400247832,1.0,3228
27,2007,130.27665202377153,4.528841229617099,10.201459166862792,1.0,4249
27,2008,151.26768132674653,4.632066219048819,10.302458405761113,1.0,4027
27,2009,138.51817235226224,4.592434148881454,10.354204872936862,1.0,3817
27,2010,146.39736144506855,4.635870511302294,10.375676372069055,1.0,3881
27,2011,139.70078715436603,4.644084985128535,10.406824146981627,1.0,3810
27,2012,145.15207835117306,4.657782523799858,10.578453666856168,1.0,3518
27,2013,155.2446855814867,4.738986296192086,10.672800460034503,1.0,3478
27,2014,158.93877288948514,4.77726817014125,10.493664060393638,1.0,3709
27,2015,162.68032590169327,4.819729518059747,10.651654910472056,1.0,3686
27,2016,156.57564327201527,4.815203939022154,10.622298065984072,1.0,3516
27,2017,160.93503348726142,4.794514205303026,10.644616265750287,1.0,3492
27,2018,156.77790353783192,4.805154726267684,10.69070266953053,1.0,3259
27,2019,162.87666261593517,4.8400071707381915,10.81195025781013,1.0,3297
27,2020,173.10238143793433,4.907276275788841,11.023952095808383,1.0,3507
27,2023,220.57551005292905,5.138670017926305,11.38577426525068,1.0,4049
27,2024,245.89111521418363,5.229090838689298,11.486009236620484,1.0,3681
28,2007,135.871791090543,4.580417966749456,9.852658227848101,1.0,3950
28,2008,140.91606359334116,4.602860255032121,9.79786150712831,1.0,3928
28,2009,143.732593160219,4.614378211428805,9.913139087410665,1.0,3638
28,2010,138.54747002334273,4.611512929805412,10.031172413793103,1.0,3625
28,2011,136.53006080975632,4.607381423354108,9.90299709958105,1.0,3103
28,2012,129.21382170293134,4.587068705257518,9.98989260897031,1.0,3166
28,2013,145.4710780868252,4.712617557044295,10.283350219520432,1.0,2961
28,2014,142.9433040851886,4.698773873164114,10.249458372021046,1.0,3231
28,2015,145.472305448896,4.734914847025951,10.258700338774252,1.0,3247
28,2016,152.2621835967276,4.762257332651942,10.311465167135271,1.0,3201
28,2017,158.011966969296,4.8056313429111555,10.441593517893315,1.0,2962
28,2018,169.60109509323786,4.880798701547029,10.540531335149863,1.0,2936
28,2019,178.89507717662724,4.953583781124101,10.315229439148748,1.0,4511
28,2020,187.90905793959777,5.030001370161315,10.595945115707558,1.0,4883
28,2023,238.30210221568893,5.286281951770638,11.023352165725047,1.0,5310
28,2024,274.3764290782932,5.403881304956942,11.220798015298739,1.0,4837
29,2007,91.50242793963132,4.219060796017067,9.335297418630752,1.0,3564
29,2008,99.9909222006929,4.296558505323818,9.440012662234885,1.0,3159
29,2009,101.36361600972455,4.300163120608546,9.312047399605003,1.0,3038
29,2010,100.45443062469828,4.328826228015604,9.573609226594302,1.0,2948
29,2011,102.65209525684118,4.344589847439909,9.53968253968254,1.0,2835
29,2012,105.61130747531266,4.3851284058041635,9.577829405907734,1.0,3013
29,2013,106.44693997914105,4.399638997617177,9.677316293929712,1.0,3130
29,2014,109.45292591789926,4.440506426061564,9.861702127659575,1.0,3196
29,2015,111.4285421825769,4.451858632455814,9.76624147137348,1.0,3371
29,2016,119.01794653090393,4.518132907168746,9.9,1.0,3380
29,2017,120.82145376583819,4.554246920136888,10.114040465971797,1.0,3262
29,2018,127.03125504753149,4.61042480781426,10.105849582172702,1.0,3231
29,2019,132.1420191898723,4.64277581523123,10.079217148182666,1.0,3219
29,2020,137.33375719842368,4.689894781317647,10.255338345864661,1.0,3325
29,2023,168.71267595672748,4.881125755772848,10.58441215323646,1.0,3785
29,2024,185.86205245800372,4.992773792266907,10.81318034716093,1.0,3399
30,2007,111.88151938143545,4.347415711168198,9.092707045735477,1.0,4045
30,2008,115.13288792893027,4.413162996466475,9.070497472732109,1.0,3759
30,2009,116.99507687804221,4.428614052127504,9.191134289439374,1.0,3835
30,2010,123.82171724015114,4.486570977635761,9.250401713979647,1.0,3734
30,2011,123.66621115509211,4.490560839817941,9.397905759162304,1.0,3438
30,2012,127.44728638826719,4.550699185682666,9.508512419759978,1.0,3583
30,2013,124.61880214751457,4.555502660880236,9.299240210403273,1.0,3422
30,2014,124.62642713166058,4.550565439000267,9.23929961089494,1.0,3598
30,2015,128.33459441138302,4.577020922184696,8.964017991004498,1.0,3335
30,2016,131.52420283498964,4.585405821534073,9.19425321759952,1.0,3341
30,2017,126.49416485652064,4.5754699237077405,9.205152671755725,1.0,3144
30,2018,133.37734104179327,4.626188972319032,9.089013898080742,1.0,3022
30,2019,135.35802758164832,4.669969052170203,9.600375234521575,1.0,3198
30,2020,155.3719553836546,4.756245878947308,9.711279826464208,1.0,4610
30,2023,195.04931879896574,5.004939680414721,10.330615572768039,1.0,4906
30,2024,221.20263894195472,5.1276373862111715,10.352517985611511,1.0,4865
31,2007,111.51649345667694,4.268611330260908,8.720779220779221,1.0,3850
31,2008,110.09539018239303,4.30155728335064,8.742105263157894,1.0,3800
31,2009,119.92536816047587,4.371301255765428,8.885814078452444,1.0,3722
31,2010,116.62230187937661,4.378868088762161,8.933911159263271,1.0,3692
31,2011,118.74430553306311,4.397281271269297,9.138786279683377,1.0,3790
31,2012,123.51190024396354,4.435898058394908,9.198103266596418,1.0,3796
31,2013,124.27438759804983,4.463882977468908,9.102370990237098,1.0,3585
31,2014,128.2855067042512,4.518949720836279,9.375416133162613,1.0,3905
31,2015,129.17409332741752,4.5577114879031635,9.415951539626452,1.0,3962
31,2016,136.46059485087844,4.600834855206674,9.445432497978981,1.0,3711
31,2017,141.41005149910958,4.629042208331267,9.619958093242536,1.0,3818
31,2018,154.02341384044936,4.715830193399122,9.712855209742896,1.0,3695
31,2019,163.5655971377494,4.776820683320079,9.868186582809225,1.0,3816
31,2020,174.11985378447156,4.873616431316454,9.970059880239521,1.0,3841
31,2023,223.83287162769585,5.130525644268097,10.401524172422006,1.0,4199
31,2024,258.2539074515226,5.27700455139588,10.56734483646665,1.0,3883
32,2007,126.22173555845933,4.53141053230389,10.141650422352177,1.0,3078
32,2008,125.60346580732603,4.521903510724287,10.090813831645127,1.0,2863
32,2009,128.04920596822765,4.535102903415456,10.183850517183851,1.0,2997
32,2010,124.22618683432329,4.5363215469483436,10.160213618157544,1.0,2996
32,2011,132.24369090743352,4.58570699483044,10.375796178343949,1.0,2826
32,2012,135.6254635144116,4.603063513207283,10.515854074326628,1.0,2933
32,2013,139.11559954563495,4.626913714802998,10.37995674116799,1.0,2774
32,2014,139.00569392945906,4.66606765287372,10.460521739130435,1.0,2875
32,2015,144.6150826810539,4.688486168792168,10.67483660130719,1.0,3060
32,2016,152.84980157688767,4.75267936407515,10.81103448275862,1.0,2900
32,2017,160.26071358385605,4.802442551348478,10.75621546961326,1.0,2896
32,2018,159.19832169097663,4.833058216468198,10.838743824982357,1.0,2834
32,2019,176.42072924130247,4.924489161431753,11.095564370717634,1.0,2773
32,2020,191.8970386589963,4.994646418809868,11.171591313634746,1.0,2809
32,2023,217.54459851866514,5.15633671437741,11.198641765704584,1.0,2945
32,2024,237.9244809935573,5.2674430102960015,11.36874771814531,1.0,2739
